"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","H2","2024",3701.26471,0.00000,2797434.57776
"1","Li-Ion","2025",0.00000,0.00000,0.00000
"1","CAES","2025",0.00000,0.00000,34189.50862
"1","PHS","2025",0.00000,0.00000,0.00000
"1","H2","2025",3701.26471,0.00000,2799889.71902
"1","Li-Ion","2026",0.00000,0.00000,0.00000
"1","CAES","2026",0.00000,0.00000,34189.50862
"1","PHS","2026",557.35623,0.00000,492.87437
"1","H2","2026",3701.26471,0.00000,2802344.86028
"1","Li-Ion","2027",0.00000,0.00000,0.00000
"1","CAES","2027",0.00000,0.00000,34189.50862
"1","PHS","2027",1019.41632,0.00000,1394.35201
"1","H2","2027",3701.26471,0.00000,2804800.00153
"1","Li-Ion","2028",1156.85806,0.00000,1072.82603
"1","CAES","2028",0.00000,0.00000,34189.50862
"1","PHS","2028",3693.58740,0.00000,4660.61957
"1","H2","2028",3701.26471,0.00000,2807255.14279
"1","Li-Ion","2029",0.00000,0.00000,1072.82603
"1","CAES","2029",0.00000,0.00000,34189.50862
"1","PHS","2029",1751.89528,0.00000,6209.83395
"1","H2","2029",3701.26471,0.00000,2809710.28405
"1","Li-Ion","2030",0.00000,0.00000,1072.82603
"1","CAES","2030",0.00000,0.00000,34189.50862
"1","PHS","2030",3693.58740,0.00000,9476.10150
"1","H2","2030",3701.26471,0.00000,2812165.42531
"1","Li-Ion","2031",0.00000,0.00000,1072.82603
"1","CAES","2031",0.00000,0.00000,34189.50862
"1","PHS","2031",3693.58740,0.00000,12742.36905
"1","H2","2031",3701.26471,0.00000,2814620.56656
"1","Li-Ion","2032",0.00000,0.00000,1072.82603
"1","CAES","2032",0.00000,0.00000,34189.50862
"1","PHS","2032",0.00000,0.00000,12742.36905
"1","H2","2032",3701.26471,0.00000,2817075.70782
"1","Li-Ion","2033",0.00000,0.00000,1072.82603
"1","CAES","2033",0.00000,0.00000,34189.50862
"1","PHS","2033",0.00000,2462.29288,9957.93887
"1","H2","2033",3701.26471,0.00000,2819530.84908
"1","Li-Ion","2034",0.00000,0.00000,1072.82603
"1","CAES","2034",0.00000,0.00000,34189.50862
"1","PHS","2034",0.00000,3332.25209,6189.73429
"1","H2","2034",3701.26471,0.00000,2821985.99034
"1","Li-Ion","2035",0.00000,0.00000,1072.82603
"1","CAES","2035",0.00000,0.00000,34189.50862
"1","PHS","2035",0.00000,0.00000,6189.73429
"1","H2","2035",3701.26471,0.00000,2824441.13159
"1","Li-Ion","2036",0.00000,0.00000,1072.82603
"1","CAES","2036",0.00000,0.00000,34189.50862
"1","PHS","2036",0.00000,650.13169,5454.54704
"1","H2","2036",3701.26471,0.00000,2826896.27285
"1","Li-Ion","2037",0.00000,0.00000,1072.82603
"1","CAES","2037",0.00000,0.00000,34189.50862
"1","PHS","2037",0.00000,3160.46543,1880.60367
"1","H2","2037",3701.26471,0.00000,2829351.41411
"1","Li-Ion","2038",0.00000,0.00000,1072.82603
"1","CAES","2038",0.00000,0.00000,34189.50862
"1","PHS","2038",0.00000,1458.17273,231.66085
"1","H2","2038",3701.26471,0.00000,2831806.55537
"1","Li-Ion","2039",0.00000,0.00000,1072.82603
"1","CAES","2039",0.00000,0.00000,34189.50862
"1","PHS","2039",0.00000,0.00000,231.66085
"1","H2","2039",3701.26471,0.00000,2834261.69662
"1","Li-Ion","2040",0.00000,0.00000,1072.82603
"1","CAES","2040",0.00000,0.00000,34189.50862
"1","PHS","2040",0.00000,0.00000,231.66085
"1","H2","2040",3701.26471,0.00000,2836716.83788
"1","Li-Ion","2041",0.00000,0.00000,1072.82603
"1","CAES","2041",0.00000,0.00000,34189.50862
"1","PHS","2041",0.00000,0.00000,231.66085
"1","H2","2041",3701.26471,0.00000,2839171.97914
"1","Li-Ion","2042",0.00000,0.00000,1072.82603
"1","CAES","2042",0.00000,0.00000,34189.50862
"1","PHS","2042",0.00000,0.00000,231.66085
"1","H2","2042",3701.26471,0.00000,2841627.12040
"1","Li-Ion","2043",0.00000,0.00000,1072.82603
"1","CAES","2043",0.00000,0.00000,34189.50862
"1","PHS","2043",0.00000,0.00000,231.66085
"1","H2","2043",3701.26471,0.00000,2844082.26165
"1","Li-Ion","2044",0.00000,0.00000,1072.82603
"1","CAES","2044",0.00000,0.00000,34189.50862
"1","PHS","2044",0.00000,0.00000,231.66085
"1","H2","2044",3701.26471,0.00000,2846537.40291
"1","Li-Ion","2045",0.00000,0.00000,1072.82603
"1","CAES","2045",0.00000,0.00000,34189.50862
"1","PHS","2045",0.00000,0.00000,231.66085
"1","H2","2045",3701.26471,0.00000,2848992.54417
"1","Li-Ion","2046",0.00000,0.00000,1072.82603
"1","CAES","2046",0.00000,0.00000,34189.50862
"1","PHS","2046",0.00000,0.00000,231.66085
"1","H2","2046",3701.26471,0.00000,2851447.68543
"1","Li-Ion","2047",0.00000,0.00000,1072.82603
"1","CAES","2047",0.00000,0.00000,34189.50862
"1","PHS","2047",0.00000,0.00000,231.66085
"1","H2","2047",3701.26471,0.00000,2853902.82668
"1","Li-Ion","2048",0.00000,0.00000,1072.82603
"1","CAES","2048",0.00000,0.00000,34189.50862
"1","PHS","2048",3693.58740,0.00000,3497.92841
"1","H2","2048",3701.26471,0.00000,2856357.96794
"1","Li-Ion","2049",0.00000,0.00000,1072.82603
"1","CAES","2049",0.00000,0.00000,34189.50862
"1","PHS","2049",0.00000,0.00000,3497.92841
"1","H2","2049",3701.26471,0.00000,2858813.10920
"1","Li-Ion","2050",0.00000,0.00000,1072.82603
"1","CAES","2050",0.00000,0.00000,34189.50862
"1","PHS","2050",0.00000,0.00000,3497.92841
"1","H2","2050",3701.26471,0.00000,2861268.25046
"1","Li-Ion","2051",0.00000,0.00000,1072.82603
"1","CAES","2051",0.00000,0.00000,34189.50862
"1","PHS","2051",0.00000,0.00000,3497.92841
"1","H2","2051",3701.26471,0.00000,2863723.39171
"1","Li-Ion","2052",0.00000,0.00000,1072.82603
"1","CAES","2052",0.00000,0.00000,34189.50862
"1","PHS","2052",0.00000,0.00000,3497.92841
"1","H2","2052",3701.26471,0.00000,2866178.53297
"1","Li-Ion","2053",0.00000,0.00000,1072.82603
"1","CAES","2053",0.00000,0.00000,34189.50862
"1","PHS","2053",0.00000,0.00000,3497.92841
"1","H2","2053",3701.26471,0.00000,2868633.67423
"1","Li-Ion","2054",0.00000,0.00000,1072.82603
"1","CAES","2054",2734.21870,0.00000,36363.39877
"1","PHS","2054",0.00000,0.00000,3497.92841
"1","H2","2054",3701.26471,0.00000,2871088.81548
"1","Li-Ion","2055",0.00000,0.00000,1072.82603
"1","CAES","2055",0.00000,0.00000,36363.39877
"1","PHS","2055",0.00000,0.00000,3497.92841
"1","H2","2055",3701.26471,0.00000,2873543.95674
"1","Li-Ion","2056",0.00000,0.00000,1072.82603
"1","CAES","2056",3346.51636,0.00000,39024.10728
"1","PHS","2056",0.00000,0.00000,3497.92841
"1","H2","2056",3701.26471,0.00000,2875999.09800
"1","Li-Ion","2057",0.00000,0.00000,1072.82603
"1","CAES","2057",0.00000,0.00000,39024.10728
"1","PHS","2057",0.00000,0.00000,3497.92841
"1","H2","2057",3701.26471,0.00000,2878454.23926
"1","Li-Ion","2058",0.00000,0.00000,1072.82603
"1","CAES","2058",0.00000,0.00000,39024.10728
"1","PHS","2058",0.00000,0.00000,3497.92841
"1","H2","2058",3701.26471,0.00000,2880909.38051
"1","Li-Ion","2059",0.00000,0.00000,1072.82603
"1","CAES","2059",0.00000,0.00000,39024.10728
"1","PHS","2059",0.00000,0.00000,3497.92841
"1","H2","2059",3701.26471,0.00000,2883364.52177
"1","Li-Ion","2060",0.00000,0.00000,1072.82603
"1","CAES","2060",0.00000,0.00000,39024.10728
"1","PHS","2060",0.00000,1226.01319,2111.51814
"1","H2","2060",3701.26471,0.00000,2885819.66303
"1","Li-Ion","2061",0.00000,0.00000,1072.82603
"1","CAES","2061",0.00000,0.00000,39024.10728
"1","PHS","2061",0.00000,0.00000,2111.51814
"1","H2","2061",3701.26471,0.00000,2888274.80429
"1","Li-Ion","2062",0.00000,0.00000,1072.82603
"1","CAES","2062",0.00000,0.00000,39024.10728
"1","PHS","2062",0.00000,0.00000,2111.51814
"1","H2","2062",3701.26471,0.00000,2890729.94554
"1","Li-Ion","2063",0.00000,0.00000,1072.82603
"1","CAES","2063",0.00000,0.00000,39024.10728
"1","PHS","2063",0.00000,0.00000,2111.51814
"1","H2","2063",3701.26471,0.00000,2893185.08680
"1","Li-Ion","2064",0.00000,0.00000,1072.82603
"1","CAES","2064",0.00000,0.00000,39024.10728
"1","PHS","2064",0.00000,0.00000,2111.51814
"1","H2","2064",3701.26471,0.00000,2895640.22806
"1","Li-Ion","2065",0.00000,0.00000,1072.82603
"1","CAES","2065",0.00000,0.00000,39024.10728
"1","PHS","2065",0.00000,0.00000,2111.51814
"1","H2","2065",3701.26471,0.00000,2898095.36932
"1","Li-Ion","2066",0.00000,0.00000,1072.82603
"1","CAES","2066",0.00000,0.00000,39024.10728
"1","PHS","2066",0.00000,0.00000,2111.51814
"1","H2","2066",3701.26471,0.00000,2900550.51057
"1","Li-Ion","2067",0.00000,0.00000,1072.82603
"1","CAES","2067",0.00000,0.00000,39024.10728
"1","PHS","2067",0.00000,1578.34121,326.68542
"1","H2","2067",3701.26471,0.00000,2903005.65183
"1","Li-Ion","2068",0.00000,0.00000,1072.82603
"1","CAES","2068",0.00000,0.00000,39024.10728
"1","PHS","2068",0.00000,0.00000,326.68542
"1","H2","2068",3701.26471,0.00000,2905460.79309
"1","Li-Ion","2069",0.00000,0.00000,1072.82603
"1","CAES","2069",0.00000,0.00000,39024.10728
"1","PHS","2069",0.00000,0.00000,326.68542
"1","H2","2069",3701.26471,0.00000,2907915.93435
"1","Li-Ion","2070",0.00000,0.00000,1072.82603
"1","CAES","2070",0.00000,0.00000,39024.10728
"1","PHS","2070",0.00000,0.00000,326.68542
"1","H2","2070",3701.26471,0.00000,2910371.07560
"1","Li-Ion","2071",0.00000,0.00000,1072.82603
"1","CAES","2071",0.00000,0.00000,39024.10728
"1","PHS","2071",0.00000,0.00000,326.68542
"1","H2","2071",3701.26471,0.00000,2912826.21686
"1","Li-Ion","2072",0.00000,0.00000,1072.82603
"1","CAES","2072",0.00000,0.00000,39024.10728
"1","PHS","2072",0.00000,0.00000,326.68542
"1","H2","2072",3701.26471,0.00000,2915281.35812
"1","Li-Ion","2073",0.00000,0.00000,1072.82603
"1","CAES","2073",0.00000,0.00000,39024.10728
"1","PHS","2073",0.00000,0.00000,326.68542
"1","H2","2073",3701.26471,0.00000,2917736.49938
"1","Li-Ion","2074",0.00000,0.00000,1072.82603
"1","CAES","2074",0.00000,0.00000,39024.10728
"1","PHS","2074",0.00000,0.00000,326.68542
"1","H2","2074",3701.26471,0.00000,2920191.64063
"1","Li-Ion","2075",0.00000,0.00000,1072.82603
"1","CAES","2075",0.00000,0.00000,39024.10728
"1","PHS","2075",0.00000,0.00000,326.68542
"1","H2","2075",3701.26471,0.00000,2922646.78189
"1","Li-Ion","2076",0.00000,0.00000,1072.82603
"1","CAES","2076",0.00000,0.00000,39024.10728
"1","PHS","2076",0.00000,0.00000,326.68542
"1","H2","2076",3701.26471,0.00000,2925101.92315
"1","Li-Ion","2077",0.00000,0.00000,1072.82603
"1","CAES","2077",0.00000,0.00000,39024.10728
"1","PHS","2077",0.00000,0.00000,326.68542
"1","H2","2077",3701.26471,0.00000,2927557.06440
"1","Li-Ion","2078",0.00000,0.00000,1072.82603
"1","CAES","2078",0.00000,0.00000,39024.10728
"1","PHS","2078",0.00000,0.00000,326.68542
"1","H2","2078",3701.26471,0.00000,2930012.20566
"1","Li-Ion","2079",0.00000,0.00000,1072.82603
"1","CAES","2079",0.00000,0.00000,39024.10728
"1","PHS","2079",0.00000,0.00000,326.68542
"1","H2","2079",3701.26471,0.00000,2932467.34692
"1","Li-Ion","2080",0.00000,0.00000,1072.82603
"1","CAES","2080",0.00000,0.00000,39024.10728
"1","PHS","2080",3693.58740,0.00000,3592.95297
"1","H2","2080",3701.26471,0.00000,2934922.48818
"1","Li-Ion","2081",0.00000,0.00000,1072.82603
"1","CAES","2081",0.00000,0.00000,39024.10728
"1","PHS","2081",0.00000,0.00000,3592.95297
"1","H2","2081",3701.26471,0.00000,2937377.62943
"1","Li-Ion","2082",0.00000,0.00000,1072.82603
"1","CAES","2082",0.00000,0.00000,39024.10728
"1","PHS","2082",0.00000,0.00000,3592.95297
"1","H2","2082",3701.26471,0.00000,2939832.77069
"1","Li-Ion","2083",0.00000,0.00000,1072.82603
"1","CAES","2083",0.00000,0.00000,39024.10728
"1","PHS","2083",0.00000,0.00000,3592.95297
"1","H2","2083",3701.26471,0.00000,2942287.91195
"1","Li-Ion","2084",0.00000,0.00000,1072.82603
"1","CAES","2084",0.00000,0.00000,39024.10728
"1","PHS","2084",0.00000,1245.98589,2183.95701
"1","H2","2084",3701.26471,0.00000,2944743.05321
"1","Li-Ion","2085",0.00000,0.00000,1072.82603
"1","CAES","2085",0.00000,0.00000,39024.10728
"1","PHS","2085",0.00000,0.00000,2183.95701
"1","H2","2085",3701.26471,0.00000,2947198.19446
"1","Li-Ion","2086",0.00000,0.00000,1072.82603
"1","CAES","2086",0.00000,0.00000,39024.10728
"1","PHS","2086",0.00000,0.00000,2183.95701
"1","H2","2086",3701.26471,0.00000,2949653.33572
"1","Li-Ion","2087",0.00000,0.00000,1072.82603
"1","CAES","2087",0.00000,0.00000,39024.10728
"1","PHS","2087",0.00000,0.00000,2183.95701
"1","H2","2087",3701.26471,0.00000,2952108.47698
"1","Li-Ion","2088",0.00000,0.00000,1072.82603
"1","CAES","2088",0.00000,0.00000,39024.10728
"1","PHS","2088",0.00000,0.00000,2183.95701
"1","H2","2088",3701.26471,0.00000,2954563.61824
"1","Li-Ion","2089",0.00000,0.00000,1072.82603
"1","CAES","2089",0.00000,0.00000,39024.10728
"1","PHS","2089",0.00000,0.00000,2183.95701
"1","H2","2089",3701.26471,0.00000,2957018.75949
"1","Li-Ion","2090",0.00000,0.00000,1072.82603
"1","CAES","2090",0.00000,0.00000,39024.10728
"1","PHS","2090",0.00000,0.00000,2183.95701
"1","H2","2090",3701.26471,0.00000,2959473.90075
"1","Li-Ion","2091",0.00000,0.00000,1072.82603
"1","CAES","2091",0.00000,0.00000,39024.10728
"1","PHS","2091",0.00000,0.00000,2183.95701
"1","H2","2091",3701.26471,0.00000,2961929.04201
"1","Li-Ion","2092",0.00000,0.00000,1072.82603
"1","CAES","2092",0.00000,0.00000,39024.10728
"1","PHS","2092",0.00000,0.00000,2183.95701
"1","H2","2092",3701.26471,0.00000,2964384.18327
"1","Li-Ion","2093",0.00000,0.00000,1072.82603
"1","CAES","2093",0.00000,0.00000,39024.10728
"1","PHS","2093",0.00000,0.00000,2183.95701
"1","H2","2093",3701.26471,0.00000,2966839.32452
"1","Li-Ion","2094",0.00000,0.00000,1072.82603
"1","CAES","2094",0.00000,0.00000,39024.10728
"1","PHS","2094",0.00000,0.00000,2183.95701
"1","H2","2094",3701.26471,0.00000,2969294.46578
"1","Li-Ion","2095",0.00000,0.00000,1072.82603
"1","CAES","2095",0.00000,0.00000,39024.10728
"1","PHS","2095",0.00000,0.00000,2183.95701
"1","H2","2095",3701.26471,0.00000,2971749.60704
"1","Li-Ion","2096",0.00000,0.00000,1072.82603
"1","CAES","2096",0.00000,0.00000,39024.10728
"1","PHS","2096",0.00000,0.00000,2183.95701
"1","H2","2096",3701.26471,0.00000,2974204.74830
"1","Li-Ion","2097",0.00000,0.00000,1072.82603
"1","CAES","2097",64.82659,0.00000,39075.64884
"1","PHS","2097",0.00000,0.00000,2183.95701
"1","H2","2097",3701.26471,0.00000,2976659.88955
"1","Li-Ion","2098",0.00000,0.00000,1072.82603
"1","CAES","2098",0.00000,0.00000,39075.64884
"1","PHS","2098",0.00000,0.00000,2183.95701
"1","H2","2098",3701.26471,0.00000,2979115.03081
"1","Li-Ion","2099",0.00000,0.00000,1072.82603
"1","CAES","2099",0.00000,0.00000,39075.64884
"1","PHS","2099",0.00000,0.00000,2183.95701
"1","H2","2099",3701.26471,0.00000,2981570.17207
"1","Li-Ion","2100",0.00000,0.00000,1072.82603
"1","CAES","2100",0.00000,0.00000,39075.64884
"1","PHS","2100",0.00000,0.00000,2183.95701
"1","H2","2100",3701.26471,0.00000,2984025.31333
"1","Li-Ion","2101",0.00000,0.00000,1072.82603
"1","CAES","2101",0.00000,0.00000,39075.64884
"1","PHS","2101",0.00000,0.00000,2183.95701
"1","H2","2101",3701.26471,0.00000,2986480.45458
"1","Li-Ion","2102",0.00000,0.00000,1072.82603
"1","CAES","2102",0.00000,0.00000,39075.64884
"1","PHS","2102",0.00000,0.00000,2183.95701
"1","H2","2102",3701.26471,0.00000,2988935.59584
"1","Li-Ion","2103",0.00000,0.00000,1072.82603
"1","CAES","2103",0.00000,0.00000,39075.64884
"1","PHS","2103",0.00000,0.00000,2183.95701
"1","H2","2103",3701.26471,0.00000,2991390.73710
"1","Li-Ion","2104",0.00000,0.00000,1072.82603
"1","CAES","2104",3346.51636,0.00000,41736.35735
"1","PHS","2104",0.00000,0.00000,2183.95701
"1","H2","2104",3701.26471,0.00000,2993845.87835
"1","Li-Ion","2105",0.00000,0.00000,1072.82603
"1","CAES","2105",0.00000,0.00000,41736.35735
"1","PHS","2105",0.00000,0.00000,2183.95701
"1","H2","2105",3701.26471,0.00000,2996301.01961
"1","Li-Ion","2106",0.00000,0.00000,1072.82603
"1","CAES","2106",0.00000,0.00000,41736.35735
"1","PHS","2106",0.00000,0.00000,2183.95701
"1","H2","2106",3701.26471,0.00000,2998756.16087
"1","Li-Ion","2107",0.00000,0.00000,1072.82603
"1","CAES","2107",0.00000,0.00000,41736.35735
"1","PHS","2107",0.00000,0.00000,2183.95701
"1","H2","2107",3701.26471,0.00000,3001211.30213
"1","Li-Ion","2108",0.00000,0.00000,1072.82603
"1","CAES","2108",0.00000,0.00000,41736.35735
"1","PHS","2108",0.00000,0.00000,2183.95701
"1","H2","2108",3701.26471,0.00000,3003666.44338
"1","Li-Ion","2109",0.00000,0.00000,1072.82603
"1","CAES","2109",0.00000,0.00000,41736.35735
"1","PHS","2109",0.00000,0.00000,2183.95701
"1","H2","2109",3701.26471,0.00000,3006121.58464
"1","Li-Ion","2110",0.00000,0.00000,1072.82603
"1","CAES","2110",0.00000,0.00000,41736.35735
"1","PHS","2110",0.00000,0.00000,2183.95701
"1","H2","2110",3701.26471,0.00000,3008576.72590
"1","Li-Ion","2111",0.00000,0.00000,1072.82603
"1","CAES","2111",3346.51636,0.00000,44397.06586
"1","PHS","2111",0.00000,0.00000,2183.95701
"1","H2","2111",3701.26471,0.00000,3011031.86716
"1","Li-Ion","2112",0.00000,0.00000,1072.82603
"1","CAES","2112",0.00000,0.00000,44397.06586
"1","PHS","2112",0.00000,0.00000,2183.95701
"1","H2","2112",3701.26471,0.00000,3013487.00841
"1","Li-Ion","2113",0.00000,0.00000,1072.82603
"1","CAES","2113",0.00000,0.00000,44397.06586
"1","PHS","2113",0.00000,0.00000,2183.95701
"1","H2","2113",3701.26471,0.00000,3015942.14967
"1","Li-Ion","2114",0.00000,0.00000,1072.82603
"1","CAES","2114",0.00000,0.00000,44397.06586
"1","PHS","2114",0.00000,0.00000,2183.95701
"1","H2","2114",3701.26471,0.00000,3018397.29093
"1","Li-Ion","2115",0.00000,0.00000,1072.82603
"1","CAES","2115",0.00000,0.00000,44397.06586
"1","PHS","2115",0.00000,0.00000,2183.95701
"1","H2","2115",3701.26471,0.00000,3020852.43219
"1","Li-Ion","2116",0.00000,0.00000,1072.82603
"1","CAES","2116",0.00000,0.00000,44397.06586
"1","PHS","2116",0.00000,0.00000,2183.95701
"1","H2","2116",3701.26471,0.00000,3023307.57344
"1","Li-Ion","2117",0.00000,0.00000,1072.82603
"1","CAES","2117",0.00000,0.00000,44397.06586
"1","PHS","2117",0.00000,0.00000,2183.95701
"1","H2","2117",3701.26471,0.00000,3025762.71470
"1","Li-Ion","2118",0.00000,0.00000,1072.82603
"1","CAES","2118",0.00000,0.00000,44397.06586
"1","PHS","2118",0.00000,0.00000,2183.95701
"1","H2","2118",3701.26471,0.00000,3028217.85596
"1","Li-Ion","2119",0.00000,0.00000,1072.82603
"1","CAES","2119",0.00000,0.00000,44397.06586
"1","PHS","2119",3693.58740,0.00000,5450.22456
"1","H2","2119",3701.26471,0.00000,3030672.99722
"1","Li-Ion","2120",0.00000,0.00000,1072.82603
"1","CAES","2120",0.00000,0.00000,44397.06586
"1","PHS","2120",0.00000,0.00000,5450.22456
"1","H2","2120",3701.26471,0.00000,3033128.13847
"1","Li-Ion","2121",0.00000,0.00000,1072.82603
"1","CAES","2121",0.00000,0.00000,44397.06586
"1","PHS","2121",0.00000,0.00000,5450.22456
"1","H2","2121",3701.26471,0.00000,3035583.27973
"1","Li-Ion","2122",0.00000,0.00000,1072.82603
"1","CAES","2122",3346.51636,0.00000,47057.77437
"1","PHS","2122",0.00000,0.00000,5450.22456
"1","H2","2122",3701.26471,0.00000,3038038.42099
"1","Li-Ion","2123",0.00000,0.00000,1072.82603
"1","CAES","2123",0.00000,0.00000,47057.77437
"1","PHS","2123",0.00000,0.00000,5450.22456
"1","H2","2123",3701.26471,0.00000,3040493.56225
"1","Li-Ion","2124",0.00000,0.00000,1072.82603
"1","CAES","2124",0.00000,0.00000,47057.77437
"1","PHS","2124",0.00000,0.00000,5450.22456
"1","H2","2124",3701.26471,0.00000,3042948.70350
"1","Li-Ion","2125",0.00000,0.00000,1072.82603
"1","CAES","2125",0.00000,0.00000,47057.77437
"1","PHS","2125",0.00000,0.00000,5450.22456
"1","H2","2125",3701.26471,0.00000,3045403.84476
"1","Li-Ion","2126",0.00000,0.00000,1072.82603
"1","CAES","2126",3346.51636,0.00000,49718.48288
"1","PHS","2126",0.00000,0.00000,5450.22456
"1","H2","2126",3701.26471,0.00000,3047858.98602
"1","Li-Ion","2127",0.00000,0.00000,1072.82603
"1","CAES","2127",0.00000,0.00000,49718.48288
"1","PHS","2127",0.00000,0.00000,5450.22456
"1","H2","2127",3701.26471,0.00000,3050314.12727
"1","Li-Ion","2128",0.00000,0.00000,1072.82603
"1","CAES","2128",0.00000,0.00000,49718.48288
"1","PHS","2128",0.00000,0.00000,5450.22456
"1","H2","2128",3701.26471,0.00000,3052769.26853
"1","Li-Ion","2129",0.00000,0.00000,1072.82603
"1","CAES","2129",0.00000,0.00000,49718.48288
"1","PHS","2129",0.00000,0.00000,5450.22456
"1","H2","2129",3701.26471,0.00000,3055224.40979
"1","Li-Ion","2130",0.00000,0.00000,1072.82603
"1","CAES","2130",0.00000,0.00000,49718.48288
"1","PHS","2130",0.00000,0.00000,5450.22456
"1","H2","2130",3701.26471,0.00000,3057679.55105
"1","Li-Ion","2131",0.00000,0.00000,1072.82603
"1","CAES","2131",0.00000,0.00000,49718.48288
"1","PHS","2131",0.00000,0.00000,5450.22456
"1","H2","2131",3701.26471,0.00000,3060134.69230
"1","Li-Ion","2132",0.00000,0.00000,1072.82603
